text,id,label
" (3)The applicant shall make full and true disclosures in the application in respect of the alleged default(s):
 Provided that the facts established against the applicant or admitted in any ongoing or concluded proceedings in India or outside India, with respect to the same cause of action, under any law, shall be deemed to be admitted by the applicant in respect of the proceedings proposed to be settled.
                 ",4418,"[{""end"": 17, ""labels"": [""Subject-Individual""], ""start"": 8, ""text"": ""applicant""}, {""end"": 54, ""labels"": [""Objective""], ""start"": 18, ""text"": ""shall make full and true disclosures""}, {""end"": 73, ""labels"": [""Object-General""], ""start"": 62, ""text"": ""application""}, {""end"": 110, ""labels"": [""Object-General""], ""start"": 92, ""text"": ""alleged default(s)""}, {""end"": 170, ""labels"": [""Subject-Individual""], ""start"": 161, ""text"": ""applicant""}, {""end"": 221, ""labels"": [""Transaction""], ""start"": 186, ""text"": ""any ongoing or concluded proceeding""}, {""end"": 354, ""labels"": [""Subject-Individual""], ""start"": 345, ""text"": ""applicant""}, {""end"": 407, ""labels"": [""Transaction""], ""start"": 373, ""text"": ""proceedings proposed to be settled""}]"
" 12.(1) The Board may require the applicant or the depository of which the applicant is a participant to furnish such further information or clarification as may be considered necessary for grant of approval to act as a designated depository participant.
                 ",3762,"[{""end"": 17, ""labels"": [""Authority""], ""start"": 12, ""text"": ""Board""}, {""end"": 43, ""labels"": [""Subject-Individual""], ""start"": 33, ""text"": "" applicant""}, {""end"": 61, ""labels"": [""Subject-Organisation""], ""start"": 51, ""text"": ""depository""}, {""end"": 84, ""labels"": [""Subject-Individual""], ""start"": 75, ""text"": ""applicant""}, {""end"": 155, ""labels"": [""Objective""], ""start"": 105, ""text"": ""furnish such further information or clarification ""}, {""end"": 253, ""labels"": [""Subject-Organisation""], ""start"": 220, ""text"": ""designated depository participant""}, {""end"": 207, ""labels"": [""Transaction""], ""start"": 190, ""text"": ""grant of approval""}]"
" 19A.The recognised stock exchange / recognised clearing corporation shall put in place a monitoring mechanism as specified in Part G of Schedule – II of these regulations to ensure compliance with the shareholding conditions specified in these regulations at all times.
                 ",2846,"[{""end"": 34, ""labels"": [""Subject-Organisation""], ""start"": 9, ""text"": ""recognised stock exchange""}, {""end"": 68, ""labels"": [""Subject-Organisation""], ""start"": 37, ""text"": ""recognised clearing corporation""}, {""end"": 110, ""labels"": [""Objective""], ""start"": 69, ""text"": ""shall put in place a monitoring mechanism""}, {""end"": 171, ""labels"": [""Legal Doc""], ""start"": 127, ""text"": ""Part G of Schedule \u2013 II of these regulations""}, {""end"": 225, ""labels"": [""Object-General""], ""start"": 202, ""text"": ""shareholding conditions""}, {""end"": 225, ""labels"": [""Objective""], ""start"": 175, ""text"": ""ensure compliance with the shareholding conditions""}, {""end"": 256, ""labels"": [""Legal Doc""], ""start"": 245, ""text"": ""regulations""}, {""end"": 269, ""labels"": [""Date/Time""], ""start"": 257, ""text"": ""at all times""}]"
" 15.The minimum subscription amount per investor shall be Rupees ten lakh.]
 Page - 21 - of 68
                 ",2407,"[{""end"": 73, ""labels"": [""Value""], ""start"": 58, ""text"": ""Rupees ten lakh""}, {""end"": 35, ""labels"": [""Object-General""], ""start"": 8, ""text"": ""minimum subscription amount""}, {""end"": 48, ""labels"": [""Subject-Individual""], ""start"": 40, ""text"": ""investor""}, {""end"": 57, ""labels"": [""Objective""], ""start"": 49, ""text"": ""shall be""}]"
" 39.(1) The listed entity shall comply with Rule 19(3) of Securities Contract (Regulations) Rules, 1957 in respect of Letter/Advices of Allotment, Acceptance or Rights, transfers,
                 ",3979,"[{""end"": 25, ""labels"": [""Subject-Organisation""], ""start"": 11, ""text"": "" listed entity""}, {""end"": 38, ""labels"": [""Objective""], ""start"": 26, ""text"": ""shall comply""}, {""end"": 103, ""labels"": [""Legal Doc""], ""start"": 44, ""text"": ""Rule 19(3) of Securities Contract (Regulations) Rules, 1957""}, {""end"": 124, ""labels"": [""Object-General""], ""start"": 118, ""text"": ""Letter""}, {""end"": 145, ""labels"": [""Object-General""], ""start"": 125, ""text"": ""Advices of Allotment""}, {""end"": 167, ""labels"": [""Object-General""], ""start"": 147, ""text"": ""Acceptance or Rights""}, {""end"": 178, ""labels"": [""Object-General""], ""start"": 169, ""text"": ""transfers""}]"
" 12.(1) The funds raised from public issue of debt securities shall be used only for projects that are specified under objects in the offer document.
                 ",2391,"[{""end"": 24, ""labels"": [""Transaction""], ""start"": 11, ""text"": "" funds raised""}, {""end"": 42, ""labels"": [""Object-General""], ""start"": 30, ""text"": ""public issue""}, {""end"": 61, ""labels"": [""Object-General""], ""start"": 46, ""text"": ""debt securities""}, {""end"": 93, ""labels"": [""Objective""], ""start"": 62, ""text"": ""shall be used only for projects""}, {""end"": 149, ""labels"": [""Legal Term""], ""start"": 134, ""text"": ""offer document.""}]"
" (3)The settlement order passed under these regulations shall, contain the details of the alleged default(s), relevant provisions of the securities laws, brief facts and circumstances relevant to the alleged default, the admissions made by the applicant, if any and the settlement terms.
                 ",4480,"[{""end"": 24, ""labels"": [""Object-General""], ""start"": 8, ""text"": ""settlement order""}, {""end"": 70, ""labels"": [""Objective""], ""start"": 56, ""text"": ""shall, contain""}, {""end"": 286, ""labels"": [""Object-General""], ""start"": 270, ""text"": ""settlement terms""}, {""end"": 165, ""labels"": [""Object-General""], ""start"": 154, ""text"": ""brief facts""}, {""end"": 183, ""labels"": [""Object-General""], ""start"": 170, ""text"": ""circumstances""}, {""end"": 108, ""labels"": [""Object-General""], ""start"": 75, ""text"": ""details of the alleged default(s)""}, {""end"": 152, ""labels"": [""Object-General""], ""start"": 110, ""text"": ""relevant provisions of the securities laws""}, {""end"": 253, ""labels"": [""Subject-Individual""], ""start"": 244, ""text"": ""applicant""}, {""end"": 55, ""labels"": [""Legal Doc""], ""start"": 44, ""text"": ""regulations""}]"
" (7)A copy of draft and final offer document shall also be forwarded to the Board for its records, simultaneously with filing of these documents with designated stock exchange.
                 ",2368,"[{""end"": 44, ""labels"": [""Legal Term""], ""start"": 14, ""text"": ""draft and final offer document""}, {""end"": 69, ""labels"": [""Transaction""], ""start"": 45, ""text"": ""shall also be forwarded ""}, {""end"": 81, ""labels"": [""Authority""], ""start"": 76, ""text"": ""Board""}, {""end"": 97, ""labels"": [""Object-General""], ""start"": 90, ""text"": ""records""}, {""end"": 125, ""labels"": [""Objective""], ""start"": 119, ""text"": ""filing""}, {""end"": 144, ""labels"": [""Legal Term""], ""start"": 135, ""text"": ""documents""}, {""end"": 175, ""labels"": [""Subject-Organisation""], ""start"": 150, ""text"": ""designated stock exchange""}]"
" (2)In the event of non-receipt of minimum subscription as specified above, all application moneys received in the public issue shall be refunded forthwith to the applicants, within twelve days from the date of the closure of the issue.
                 ",2387,"[{""end"": 145, ""labels"": [""Objective""], ""start"": 128, ""text"": ""shall be refunded""}, {""end"": 55, ""labels"": [""Object-General""], ""start"": 35, ""text"": ""minimum subscription""}, {""end"": 127, ""labels"": [""Object-General""], ""start"": 115, ""text"": ""public issue""}, {""end"": 193, ""labels"": [""Date/Time""], ""start"": 182, ""text"": ""twelve days""}, {""end"": 236, ""labels"": [""Date/Time""], ""start"": 203, ""text"": ""date of the closure of the issue.""}, {""end"": 235, ""labels"": [""Object-General""], ""start"": 230, ""text"": ""issue""}]"
" (4)The recognised stock exchange(s) shall put in place appropriate framework including adequate manpower and such infrastructure as may be required to comply with the provisions of this regulation.
                 ",4156,"[{""end"": 36, ""labels"": [""Subject-Organisation""], ""start"": 8, ""text"": ""recognised stock exchange(s)""}, {""end"": 55, ""labels"": [""Objective""], ""start"": 37, ""text"": ""shall put in place""}, {""end"": 158, ""labels"": [""Transaction""], ""start"": 149, ""text"": ""to comply""}, {""end"": 197, ""labels"": [""Legal Doc""], ""start"": 182, ""text"": ""this regulation""}]"
" 19.For the purposes of this Chapter:
(1)""banking company"" shall have the same meaning as assigned to it in clause (c) of section 5 of the Banking Regulation Act, 1949 (10 of 1949);
(2)""insurance company"" shall have the same meaning as assigned to it in sub-section (8) of section 2 of the Insurance Act, 1938 (4 of 1938);
(3)""person resident in India"" shall have the same meaning as assigned to it in clause (v) of section 2 of the Foreign Exchange Management Act, 1999 (42 of 1999);
(4)""person resident outside India"" shall have the same meaning as assigned to it in clause
(w) of section 2 of the Foreign Exchange Management Act, 1999 (42 of 1999).
(5)“public financial institution” shall have the same meaning as assigned to it in sub-section (72) of section 2 of the Companies Act, 2013
                 ",2981,"[{""end"": 57, ""labels"": [""Subject-Organisation""], ""start"": 42, ""text"": ""banking company""}, {""end"": 203, ""labels"": [""Subject-Organisation""], ""start"": 186, ""text"": ""insurance company""}, {""end"": 351, ""labels"": [""Subject-Individual""], ""start"": 327, ""text"": ""person resident in India""}, {""end"": 518, ""labels"": [""Subject-Individual""], ""start"": 489, ""text"": ""person resident outside India""}, {""end"": 684, ""labels"": [""Subject-Organisation""], ""start"": 656, ""text"": ""public financial institution""}, {""end"": 180, ""labels"": [""Legal Doc""], ""start"": 108, ""text"": ""clause (c) of section 5 of the Banking Regulation Act, 1949 (10 of 1949)""}, {""end"": 322, ""labels"": [""Legal Doc""], ""start"": 254, ""text"": ""sub-section (8) of section 2 of the Insurance Act, 1938 (4 of 1938);""}, {""end"": 483, ""labels"": [""Legal Doc""], ""start"": 402, ""text"": ""clause (v) of section 2 of the Foreign Exchange Management Act, 1999 (42 of 1999)""}, {""end"": 650, ""labels"": [""Legal Doc""], ""start"": 569, ""text"": ""clause\n(w) of section 2 of the Foreign Exchange Management Act, 1999 (42 of 1999)""}, {""end"": 69, ""labels"": [""Objective""], ""start"": 59, ""text"": ""shall have""}, {""end"": 215, ""labels"": [""Objective""], ""start"": 205, ""text"": ""shall have""}, {""end"": 363, ""labels"": [""Objective""], ""start"": 353, ""text"": ""shall have""}, {""end"": 530, ""labels"": [""Objective""], ""start"": 520, ""text"": ""shall have""}, {""end"": 696, ""labels"": [""Objective""], ""start"": 686, ""text"": ""shall have""}, {""end"": 98, ""labels"": [""Transaction""], ""start"": 79, ""text"": ""meaning as assigned""}, {""end"": 244, ""labels"": [""Transaction""], ""start"": 225, ""text"": ""meaning as assigned""}, {""end"": 392, ""labels"": [""Transaction""], ""start"": 373, ""text"": ""meaning as assigned""}, {""end"": 559, ""labels"": [""Transaction""], ""start"": 535, ""text"": ""same meaning as assigned""}, {""end"": 725, ""labels"": [""Transaction""], ""start"": 706, ""text"": ""meaning as assigned""}, {""end"": 791, ""labels"": [""Legal Doc""], ""start"": 735, ""text"": ""sub-section (72) of section 2 of the Companies Act, 2013""}]"
" (4)If a bank is incorporated as a company under Companies Act, 1956, it shall, in addition, comply with the provisions of Companies Act, 1956 and/or other applicable statues.
                 ",2651,"[{""end"": 68, ""labels"": [""Legal Doc""], ""start"": 49, ""text"": ""Companies Act, 1956""}, {""end"": 13, ""labels"": [""Subject-Organisation""], ""start"": 9, ""text"": ""bank""}, {""end"": 42, ""labels"": [""Subject-Organisation""], ""start"": 35, ""text"": ""company""}, {""end"": 122, ""labels"": [""Objective""], ""start"": 70, ""text"": ""it shall, in addition, comply with the provisions of""}, {""end"": 143, ""labels"": [""Legal Doc""], ""start"": 123, ""text"": ""Companies Act, 1956 ""}]"
" 4B. The issuer shall obtain credit rating from at least one credit rating agency registered with the Board, which shall be disclosed in the offer document or placement memorandum, as applicable:
                 ",2344,"[{""end"": 107, ""labels"": [""Authority""], ""start"": 102, ""text"": ""Board""}, {""end"": 42, ""labels"": [""Legal Term""], ""start"": 29, ""text"": ""credit rating""}, {""end"": 60, ""labels"": [""Value""], ""start"": 47, ""text"": "" at least one""}, {""end"": 81, ""labels"": [""Subject-Organisation""], ""start"": 61, ""text"": ""credit rating agency""}, {""end"": 155, ""labels"": [""Legal Term""], ""start"": 141, ""text"": ""offer document""}, {""end"": 179, ""labels"": [""Legal Term""], ""start"": 159, ""text"": ""placement memorandum""}, {""end"": 15, ""labels"": [""Subject-Organisation""], ""start"": 9, ""text"": ""issuer""}, {""end"": 42, ""labels"": [""Objective""], ""start"": 16, ""text"": ""shall obtain credit rating""}, {""end"": 133, ""labels"": [""Objective""], ""start"": 115, ""text"": ""shall be disclosed""}]"
" 22.(1) The Investigating Authority shall return the documents kept under regulation 21 to the company or the other body corporate, or, as the case may be, to the managing director or the manager or any other person from whose or custody or power they were seized:
 Provided that the Investigating Authority may, before returning such books, registers, other documents and record as aforesaid, place identification mark on them or any part thereof.
                 ",4681,"[{""end"": 35, ""labels"": [""Authority""], ""start"": 12, ""text"": ""Investigating Authority""}, {""end"": 62, ""labels"": [""Objective""], ""start"": 36, ""text"": ""shall return the documents""}, {""end"": 87, ""labels"": [""Legal Doc""], ""start"": 74, ""text"": ""regulation 21""}, {""end"": 102, ""labels"": [""Subject-Organisation""], ""start"": 95, ""text"": ""company""}, {""end"": 130, ""labels"": [""Subject-Organisation""], ""start"": 110, ""text"": ""other body corporate""}, {""end"": 180, ""labels"": [""Subject-Individual""], ""start"": 163, ""text"": ""managing director""}, {""end"": 195, ""labels"": [""Subject-Individual""], ""start"": 188, ""text"": ""manager""}, {""end"": 215, ""labels"": [""Subject-Individual""], ""start"": 199, ""text"": ""any other person""}, {""end"": 307, ""labels"": [""Authority""], ""start"": 284, ""text"": ""Investigating Authority""}, {""end"": 427, ""labels"": [""Objective""], ""start"": 394, ""text"": ""place identification mark on them""}, {""end"": 329, ""labels"": [""Transaction""], ""start"": 313, ""text"": ""before returning""}, {""end"": 379, ""labels"": [""Object-General""], ""start"": 335, ""text"": ""books, registers, other documents and record""}]"
" (8)For the purpose of this regulation, any reference to “quarterly/quarter” in case of listed entity which have listed their specified securities on SME Exchange shall respectively be read as “half yearly/half year”.
                 ",3955,"[{""end"": 38, ""labels"": [""Legal Doc""], ""start"": 28, ""text"": ""regulation""}, {""end"": 75, ""labels"": [""Date/Time""], ""start"": 58, ""text"": ""quarterly/quarter""}, {""end"": 101, ""labels"": [""Subject-Organisation""], ""start"": 88, ""text"": ""listed entity""}, {""end"": 189, ""labels"": [""Objective""], ""start"": 163, ""text"": ""shall respectively be read""}, {""end"": 215, ""labels"": [""Date/Time""], ""start"": 194, ""text"": ""half yearly/half year""}, {""end"": 146, ""labels"": [""Legal Term""], ""start"": 136, ""text"": ""securities""}, {""end"": 162, ""labels"": [""Subject-Organisation""], ""start"": 150, ""text"": ""SME Exchange""}]"
" (6)The issuer shall create a separate escrow account for servicing of revenue bonds with earmarked revenue.
                 ",2352,"[{""end"": 14, ""labels"": [""Subject-Organisation""], ""start"": 8, ""text"": ""issuer""}, {""end"": 54, ""labels"": [""Legal Term""], ""start"": 39, ""text"": ""escrow account ""}, {""end"": 84, ""labels"": [""Legal Term""], ""start"": 71, ""text"": ""revenue bonds""}, {""end"": 108, ""labels"": [""Legal Term""], ""start"": 90, ""text"": ""earmarked revenue.""}, {""end"": 53, ""labels"": [""Objective""], ""start"": 15, ""text"": ""shall create a separate escrow account""}, {""end"": 84, ""labels"": [""Transaction""], ""start"": 54, ""text"": ""for servicing of revenue bonds""}]"
" 33.(1) Every designated depository participant shall appoint a compliance officer who shall be responsible for monitoring the compliance of the Act, rules and regulations, notifications, guidelines and instructions issued by the Board or the Central Government.
                 ",3810,"[{""end"": 47, ""labels"": [""Subject-Organisation""], ""start"": 14, ""text"": ""designated depository participant""}, {""end"": 82, ""labels"": [""Subject-Individual""], ""start"": 64, ""text"": ""compliance officer""}, {""end"": 61, ""labels"": [""Objective""], ""start"": 48, ""text"": ""shall appoint""}, {""end"": 107, ""labels"": [""Objective""], ""start"": 87, ""text"": ""shall be responsible""}, {""end"": 149, ""labels"": [""Legal Doc""], ""start"": 145, ""text"": ""Act,""}, {""end"": 155, ""labels"": [""Legal Doc""], ""start"": 149, ""text"": "" rules""}, {""end"": 235, ""labels"": [""Authority""], ""start"": 230, ""text"": ""Board""}, {""end"": 261, ""labels"": [""Authority""], ""start"": 243, ""text"": ""Central Government""}, {""end"": 171, ""labels"": [""Legal Doc""], ""start"": 160, ""text"": ""regulations""}, {""end"": 186, ""labels"": [""Legal Doc""], ""start"": 173, ""text"": ""notifications""}, {""end"": 198, ""labels"": [""Legal Doc""], ""start"": 188, ""text"": ""guidelines""}, {""end"": 215, ""labels"": [""Object-General""], ""start"": 202, ""text"": "" instructions""}]"
"  Provided that where the issuer is a body corporate to which the Companies Act, 2013 applies, it shall not have negative net worth in any of immediately preceding three financial years;
                 ",2353,"[{""end"": 32, ""labels"": [""Subject-Organisation""], ""start"": 26, ""text"": ""issuer""}, {""end"": 85, ""labels"": [""Legal Doc""], ""start"": 66, ""text"": ""Companies Act, 2013""}, {""end"": 131, ""labels"": [""Object-General""], ""start"": 113, ""text"": ""negative net worth""}, {""end"": 185, ""labels"": [""Date/Time""], ""start"": 142, ""text"": ""immediately preceding three financial years""}, {""end"": 52, ""labels"": [""Subject-Organisation""], ""start"": 38, ""text"": ""body corporate""}, {""end"": 131, ""labels"": [""Objective""], ""start"": 98, ""text"": ""shall not have negative net worth""}]"
" (2)The compliance officer shall immediately and independently report any non-compliance observed by him to the Board.
                 ",3811,"[{""end"": 26, ""labels"": [""Authority""], ""start"": 8, ""text"": ""compliance officer""}, {""end"": 117, ""labels"": [""Authority""], ""start"": 112, ""text"": ""Board""}, {""end"": 69, ""labels"": [""Objective""], ""start"": 26, ""text"": "" shall immediately and independently report""}]"
" 21.(1) An investment adviser shall redress client grievances promptly.
                 ",4395,"[{""end"": 29, ""labels"": [""Subject-Individual""], ""start"": 11, ""text"": ""investment adviser""}, {""end"": 70, ""labels"": [""Objective""], ""start"": 30, ""text"": ""shall redress client grievances promptly""}]"
" (2)The listed entity shall send the notice of all meetings of holders of non convertible debt securities and holders of non-convertible redeemable preference shares specifically stating that the provisions for appointment of proxy as mentioned in Section 105 of the Companies Act, 2013, shall be applicable for such meeting.
                 ",4053,"[{""end"": 21, ""labels"": [""Subject-Organisation""], ""start"": 7, ""text"": "" listed entity""}, {""end"": 105, ""labels"": [""Legal Term""], ""start"": 74, ""text"": ""non convertible debt securities""}, {""end"": 165, ""labels"": [""Legal Term""], ""start"": 121, ""text"": ""non-convertible redeemable preference shares""}, {""end"": 59, ""labels"": [""Objective""], ""start"": 22, ""text"": ""shall send the notice of all meetings""}, {""end"": 105, ""labels"": [""Subject-Individual""], ""start"": 63, ""text"": ""holders of non convertible debt securities""}, {""end"": 165, ""labels"": [""Subject-Individual""], ""start"": 110, ""text"": ""holders of non-convertible redeemable preference shares""}, {""end"": 186, ""labels"": [""Transaction""], ""start"": 166, ""text"": ""specifically stating""}, {""end"": 286, ""labels"": [""Legal Doc""], ""start"": 248, ""text"": ""Section 105 of the Companies Act, 2013""}, {""end"": 231, ""labels"": [""Transaction""], ""start"": 211, ""text"": ""appointment of proxy""}]"
" (6)Unless otherwise approved by the Board, securities shall be registered in the name of the foreign portfolio investor as a beneficial owner as defined in clause (a) of sub-section (1) of section 2 of the Depositories Act, 1996.
                 ",3779,"[{""end"": 42, ""labels"": [""Authority""], ""start"": 37, ""text"": ""Board""}, {""end"": 54, ""labels"": [""Legal Term""], ""start"": 44, ""text"": ""securities""}, {""end"": 74, ""labels"": [""Objective""], ""start"": 55, ""text"": ""shall be registered""}, {""end"": 120, ""labels"": [""Subject-Organisation""], ""start"": 94, ""text"": ""foreign portfolio investor""}, {""end"": 142, ""labels"": [""Legal Term""], ""start"": 126, ""text"": ""beneficial owner""}, {""end"": 228, ""labels"": [""Legal Doc""], ""start"": 157, ""text"": ""clause (a) of sub-section (1) of section 2 of the Depositories Act, 199""}]"
" (8)The issuer filing a shelf prospectus shall file a copy of an information memorandum with the recognised stock exchanges and the Board and in case of a corporate municipal entity, file the same with the Registrar of Companies.
                 ",2369,"[{""end"": 14, ""labels"": [""Subject-Organisation""], ""start"": 8, ""text"": ""issuer""}, {""end"": 21, ""labels"": [""Objective""], ""start"": 15, ""text"": ""filing""}, {""end"": 40, ""labels"": [""Legal Term""], ""start"": 24, ""text"": ""shelf prospectus""}, {""end"": 87, ""labels"": [""Legal Term""], ""start"": 65, ""text"": ""information memorandum""}, {""end"": 123, ""labels"": [""Subject-Organisation""], ""start"": 97, ""text"": ""recognised stock exchanges""}, {""end"": 137, ""labels"": [""Authority""], ""start"": 132, ""text"": ""Board""}, {""end"": 181, ""labels"": [""Subject-Organisation""], ""start"": 155, ""text"": ""corporate municipal entity""}, {""end"": 187, ""labels"": [""Objective""], ""start"": 183, ""text"": ""file""}, {""end"": 228, ""labels"": [""Authority""], ""start"": 206, ""text"": ""Registrar of Companies""}, {""end"": 87, ""labels"": [""Objective""], ""start"": 41, ""text"": ""shall file a copy of an information memorandum""}]"
" 79.(1) If a beneficial owner intends to create a pledge on a security owned by him he shall make an application to the depository through the participant who has his account in respect of such securities.
                 ",3128,"[{""end"": 29, ""labels"": [""Subject-Individual""], ""start"": 13, ""text"": ""beneficial owner""}, {""end"": 112, ""labels"": [""Objective""], ""start"": 87, ""text"": ""shall make an application""}, {""end"": 130, ""labels"": [""Subject-Organisation""], ""start"": 120, ""text"": ""depository""}, {""end"": 154, ""labels"": [""Subject-Individual""], ""start"": 143, ""text"": ""participant""}, {""end"": 174, ""labels"": [""Object-General""], ""start"": 167, ""text"": ""account""}, {""end"": 204, ""labels"": [""Legal Term""], ""start"": 193, ""text"": "" securities""}, {""end"": 70, ""labels"": [""Legal Term""], ""start"": 62, ""text"": ""security""}, {""end"": 56, ""labels"": [""Legal Term""], ""start"": 41, ""text"": ""create a pledge""}]"
"  Provided such minimum subscription limit shall not be less than seventy five per cent of the issue size.
                 ",2386,"[{""end"": 87, ""labels"": [""Value""], ""start"": 66, ""text"": ""seventy five per cent""}, {""end"": 105, ""labels"": [""Object-General""], ""start"": 95, ""text"": ""issue size""}, {""end"": 42, ""labels"": [""Object-General""], ""start"": 16, ""text"": ""minimum subscription limit""}, {""end"": 65, ""labels"": [""Objective""], ""start"": 43, ""text"": ""shall not be less than""}]"
" (2)For the issuers filing a shelf offer document, oversubscription may be retained up to the total size of the shelf offer document.]
                 ",2390,"[{""end"": 19, ""labels"": [""Subject-Organisation""], ""start"": 12, ""text"": ""issuers""}, {""end"": 49, ""labels"": [""Legal Term""], ""start"": 29, ""text"": ""shelf offer document""}, {""end"": 83, ""labels"": [""Objective""], ""start"": 51, ""text"": ""oversubscription may be retained""}, {""end"": 67, ""labels"": [""Legal Term""], ""start"": 51, ""text"": ""oversubscription""}, {""end"": 132, ""labels"": [""Legal Term""], ""start"": 112, ""text"": ""shelf offer document""}]"
" 26.(i) The Board may, without prejudice to its right to initiate any other enforcement action, including prosecution under section 24 of the Act, give such directions in the interest of investors in securities and the securities market, as it deems fit, including:
(a)prohibiting the person concerned from cancelling any of the securities bought back in violation of the provisions of these regulations or the Companies Act;
(b)directing the person concerned to sell or divest the shares or other specified securities acquired in violation of the provisions of these regulations or any other law or regulations;
(c)restraining the company from making a further offer for buy-back;
(ii)A copy of such direction issued by the Board shall also be forwarded to Registrar of Companies.
Power of the Board to remove difficulties
                 ",2797,"[{""end"": 17, ""labels"": [""Authority""], ""start"": 12, ""text"": ""Board""}, {""end"": 167, ""labels"": [""Objective""], ""start"": 147, ""text"": ""give such directions""}, {""end"": 236, ""labels"": [""Subject-Individual""], ""start"": 187, ""text"": ""investors in securities and the securities market""}, {""end"": 210, ""labels"": [""Legal Term""], ""start"": 200, ""text"": ""securities""}, {""end"": 236, ""labels"": [""Legal Term""], ""start"": 219, ""text"": ""securities market""}, {""end"": 94, ""labels"": [""Transaction""], ""start"": 57, ""text"": ""initiate any other enforcement action""}, {""end"": 117, ""labels"": [""Legal Term""], ""start"": 105, ""text"": "" prosecution""}, {""end"": 145, ""labels"": [""Legal Doc""], ""start"": 124, ""text"": ""section 24 of the Act""}, {""end"": 317, ""labels"": [""Objective""], ""start"": 269, ""text"": ""prohibiting the person concerned from cancelling""}, {""end"": 339, ""labels"": [""Legal Term""], ""start"": 329, ""text"": ""securities""}, {""end"": 403, ""labels"": [""Legal Doc""], ""start"": 386, ""text"": ""these regulations""}, {""end"": 424, ""labels"": [""Legal Doc""], ""start"": 411, ""text"": ""Companies Act""}, {""end"": 382, ""labels"": [""Transaction""], ""start"": 355, ""text"": ""violation of the provisions""}, {""end"": 478, ""labels"": [""Objective""], ""start"": 429, ""text"": ""directing the person concerned to sell or divest ""}, {""end"": 488, ""labels"": [""Legal Term""], ""start"": 481, ""text"": "" shares""}, {""end"": 518, ""labels"": [""Legal Term""], ""start"": 508, ""text"": ""securities""}, {""end"": 579, ""labels"": [""Legal Doc""], ""start"": 562, ""text"": ""these regulations""}, {""end"": 651, ""labels"": [""Objective""], ""start"": 616, ""text"": ""restraining the company from making""}, {""end"": 639, ""labels"": [""Subject-Organisation""], ""start"": 632, ""text"": ""company""}, {""end"": 449, ""labels"": [""Subject-Individual""], ""start"": 443, ""text"": ""person""}, {""end"": 780, ""labels"": [""Authority""], ""start"": 758, ""text"": ""Registrar of Companies""}, {""end"": 730, ""labels"": [""Authority""], ""start"": 725, ""text"": ""Board""}, {""end"": 754, ""labels"": [""Objective""], ""start"": 731, ""text"": ""shall also be forwarded""}, {""end"": 801, ""labels"": [""Authority""], ""start"": 795, ""text"": ""Board ""}, {""end"": 291, ""labels"": [""Subject-Individual""], ""start"": 285, ""text"": ""person""}]"
" 24.(1) An issuer shall prepare accounts in any of the manner specified in clause (b) of regulation 4:
 Provided that in case the Issuer is a body corporate to which the Companies Act, 2013 applies, the accounts shall be prepared in accordance with section 129 and 134 of the Companies Act, 2013 and the rules made thereunder.
                 ",2451,"[{""end"": 17, ""labels"": [""Subject-Organisation""], ""start"": 11, ""text"": ""issuer""}, {""end"": 40, ""labels"": [""Objective""], ""start"": 18, ""text"": ""shall prepare accounts""}, {""end"": 101, ""labels"": [""Legal Doc""], ""start"": 75, ""text"": ""clause (b) of regulation 4""}, {""end"": 136, ""labels"": [""Subject-Organisation""], ""start"": 130, ""text"": ""Issuer""}, {""end"": 156, ""labels"": [""Subject-Organisation""], ""start"": 142, ""text"": ""body corporate""}, {""end"": 190, ""labels"": [""Legal Doc""], ""start"": 170, ""text"": ""Companies Act, 2013 ""}, {""end"": 229, ""labels"": [""Objective""], ""start"": 212, ""text"": ""shall be prepared""}, {""end"": 211, ""labels"": [""Legal Term""], ""start"": 203, ""text"": ""accounts""}, {""end"": 40, ""labels"": [""Legal Term""], ""start"": 32, ""text"": ""accounts""}, {""end"": 295, ""labels"": [""Legal Doc""], ""start"": 249, ""text"": ""section 129 and 134 of the Companies Act, 2013""}, {""end"": 326, ""labels"": [""Transaction""], ""start"": 304, ""text"": ""rules made thereunder.""}]"
" 12
 Provided that where the recommendations of the High Powered Advisory Committee to settle the specified proceedings are rejected, the panel of Whole Time Members shall record reasons for rejection of the recommendations:
                 ",4458,"[{""end"": 83, ""labels"": [""Authority""], ""start"": 52, ""text"": ""High Powered Advisory Committee""}, {""end"": 165, ""labels"": [""Authority""], ""start"": 138, ""text"": ""panel of Whole Time Members""}, {""end"": 186, ""labels"": [""Objective""], ""start"": 166, ""text"": ""shall record reasons""}, {""end"": 132, ""labels"": [""Transaction""], ""start"": 108, ""text"": ""proceedings are rejected""}]"
